wdid,name,wdLabel,gender,dob,dobPrecision,source,sourceDate,pid,position,start,psid
Q21356553,Marie-Claude Bibeau,Marie-Claude Bibeau,female,1970-03-01,10,https://pm.gc.ca/en/cabinet,2021-07-31,Q4294939,Minister of Agriculture and Agri-Food,2019-03-01,Q21356553-804ADC90-8F92-4304-BF1D-D671BD39749E
Q21384927,Carla Qualtrough,Carla Qualtrough,female,1971-10-15,11,https://pm.gc.ca/en/cabinet,2021-07-30,Q16931775,"Minister of Employment, Workforce Development and Disability Inclusion",2019-11-20,Q21384927-4E918107-0106-45FA-ACB4-AFF779B13414
Q21572842,Randy Boissonnault,Randy Boissonnault,male,1970-07-14,11,,,Q109292534,Minister of Tourism,2021-10-26,Q21572842-CB31CD99-37B4-487F-AF1B-EFF8F760AE11
Q21572842,Randy Boissonnault,Randy Boissonnault,male,1970-07-14,11,,,Q86752044,Associate Minister of Finance,2021-10-26,Q21572842-FE458EC4-385D-48F4-BB0B-8C8C329F59A8
Q21573510,Patty Hajdu,Patty Hajdu,female,1966-11-03,11,,,Q39059620,Minister of Indigenous Services,2021-10-26,Q21573510-34E5121A-2F6A-4C72-A1BB-38E174E53155
Q21573510,Patty Hajdu,Patty Hajdu,female,1966-11-03,11,https://pm.gc.ca/en/cabinet,2021-10-28,Q16836466,Minister responsible for the Federal Economic Development Agency for Northern Ontario,2021-10-26,Q21573510-9B2E85C8-43B9-4E08-8B52-3858B3C179E5
Q21642492,Sean Fraser,Sean Fraser,male,1984-06-01,11,,,Q3251793,"Minister of Immigration, Refugees and Citizenship",2021-10-26,Q21642492-E1AC8322-7A01-48CE-B896-6D6D4B4B0741
Q21714336,Ginette Petitpas Taylor,Ginette Petitpas Taylor,female,1965-01-01,8,https://pm.gc.ca/en/cabinet,2021-11-10,Q6866450,Minister of Official Languages,2021-10-26,Q21714336-34F0C33F-2A13-446B-9BBA-3B4C2EFFCEF1
Q21714336,Ginette Petitpas Taylor,Ginette Petitpas Taylor,female,1965-01-01,8,https://pm.gc.ca/en/cabinet,2021-11-10,Q6866016,Minister responsible for the Atlantic Canada Opportunities Agency,2021-10-26,Q21714336-F9B25BC2-3B8F-46F0-9446-8680D1134E4B
Q21716260,Karina Gould,Karina Gould,female,1987-06-28,11,https://pm.gc.ca/en/cabinet,2021-10-28,Q6866194,"Minister of Families, Children and Social Development",2021-10-26,Q21716260-AD922F0C-5C06-458C-9C5B-BD35CDBD0E44
Q21716310,Jonathan Wilkinson,Jonathan Wilkinson,male,1965-06-11,11,,,Q3251824,Minister of Natural Resources,2021-10-26,Q21716310-a437c169-4838-ff7c-a3f1-04954b91bb01
Q22005483,Gudie Hutchings,Gudie Hutchings,female,1959-09-01,11,,,Q60771378,Minister of Rural Economic Development,2021-10-26,Q22005483-381CD960-1E1A-47D3-BAD1-8BDAB3B79B0E
Q22278589,Kamal Khera,Kamal Khera,female,1989-02-04,11,,,Q85785685,Minister of Seniors,2021-10-26,Q22278589-5D797B37-85C5-4244-B49A-1B2966C8FD9B
Q22279214,Marc Miller,Marc Miller,male,1971-03-12,11,https://pm.gc.ca/en/cabinet,2021-11-10,Q1195049,Minister of Crown-Indigenous Relations,2021-10-26,Q22279214-B608962A-7970-44A0-B4C5-CBB81AB845BF
Q22770985,Filomena Tassi,Filomena Tassi,female,1962-01-01,9,,,Q6866295,Minister of Public Services and Procurement,2021-10-26,Q22770985-56DC0F5C-7694-4F7C-A6BE-0358E296A041
Q22770985,Filomena Tassi,Filomena Tassi,female,1962-01-01,9,,,Q7302327,Receiver General for Canada,2021-10-26,Q22770985-F73FA8A8-EDFD-4BF4-8D1F-A688F1A1FC68
Q2403422,Carolyn Bennett,Carolyn Bennett,female,1950-12-20,11,https://pm.gc.ca/en/cabinet,2021-11-10,Q109283901,Associate Minister of Health,2021-10-26,Q2403422-46c0f101-45b7-7755-be65-bd142944948a
Q2403422,Carolyn Bennett,Carolyn Bennett,female,1950-12-20,11,https://pm.gc.ca/en/cabinet,2021-11-10,Q109283898,Minister of Mental Health and Addictions,2021-10-26,Q2403422-6FA5509F-BF1A-4A78-A751-B235348D9C75
Q29138522,Mona Fortier,Mona Fortier,female,1972-01-01,9,,,Q3253692,President of the Treasury Board,2021-10-26,Q29138522-BABABD73-6897-4D84-B3CE-42927AB073E4
Q29139548,Mary Ng,Mary Ng,female,1969-12-16,11,https://pm.gc.ca/en/cabinet,2021-10-28,Q24190727,"Minister of International Trade, Export Promotion, Small Business and Economic Development",2018-07-18,Q29139548-de3944b2-4f43-ac05-4a06-1db112fb72c6
Q3034854,Dominic LeBlanc,Dominic LeBlanc,male,1967-12-14,11,https://pm.gc.ca/en/cabinet,2021-10-28,Q16847971,"Minister of Intergovernmental Affairs, Infrastructure and Communities",2020-08-18,Q3034854-F99008AA-4D4C-42FC-A642-5C31FE0F1494
Q3099714,Justin Trudeau,Justin Trudeau,truck,1971-12-25,11,https://pm.gc.ca/en/cabinet,2021-07-31,Q839078,Prime Minister of Canada,2015-11-04,Q3099714-7319c459-4da3-6da4-30fa-3a0552aff1bf
Q3187235,Joyce Murray,Joyce Murray,female,1954-07-11,11,https://pm.gc.ca/en/cabinet,2021-10-28,Q3251819,"Minister of Fisheries, Oceans and the Canadian Coast Guard",2021-10-26,Q3187235-38C322FC-4DAA-4EC5-A397-3400FC74646E
Q3219913,Lawrence MacAulay,Lawrence MacAulay,male,1946-09-09,11,https://pm.gc.ca/en/cabinet,2021-07-31,Q16821953,Associate Minister of National Defence,2019-03-01,Q3219913-e1676b3f-41fe-5563-e353-1e5113924189
Q3219913,Lawrence MacAulay,Lawrence MacAulay,male,1946-09-09,11,https://pm.gc.ca/en/cabinet,2021-07-31,Q3251807,Minister of Veterans Affairs,2019-03-01,Q3219913-eec2f6db-45fc-f826-eab5-272e2bded075
Q3294109,Mark Holland,Mark Holland,male,1974-10-16,11,,,Q2505890,Leader of the Government in the House of Commons,2021-10-26,Q3294109-648D1502-A812-439B-B023-AE50A923C879
Q3351821,Omar Alghabra,Omar Alghabra,male,1969-10-24,11,https://pm.gc.ca/en/cabinet,2021-07-31,Q3251821,Minister of Transport,2021-01-12,Q3351821-0a18cad5-4c17-4d14-3740-69059410af82
Q3359999,Pablo Rodriguez,Pablo Rodríguez,male,1967-06-21,11,https://pm.gc.ca/en/cabinet,2021-10-28,Q3251837,Minister of Canadian Heritage,2021-10-26,Q3359999-3A60F6B4-5AD8-434A-ACAB-0135B19DECC3
Q3499230,Steven Guilbeault,Steven Guilbeault,male,1970-06-09,11,https://pm.gc.ca/en/cabinet,2021-10-28,Q3251775,Minister of Environment and Climate Change,2021-10-26,Q3499230-5eb393ca-4cf8-1d04-5f93-47067589b138
Q4492815,Chrystia Freeland,Chrystia Freeland,female,1968-08-02,11,https://pm.gc.ca/en/cabinet,2021-07-30,Q3556884,Deputy Prime Minister,2019-11-20,Q4492815-11cf2c58-410d-26c5-cd36-8a53945f42b9
Q4492815,Chrystia Freeland,Chrystia Freeland,female,1968-08-02,11,https://pm.gc.ca/en/cabinet,2021-07-31,Q3251818,Minister of Finance,2020-08-18,Q4492815-330ec44a-4b1b-8a8d-3f78-09a3ca32e44e
Q4908168,Bill Blair,Bill Blair,male,1954-01-01,9,https://pm.gc.ca/en/cabinet,2021-11-10,Q109283894,Minister of Emergency Preparedness,2021-10-26,Q4908168-3A837B17-751C-494D-AC62-139C86F227A9
Q4908168,Bill Blair,Bill Blair,male,1954-01-01,9,https://pm.gc.ca/en/cabinet,2021-11-23,Q3253693,President of the Queen’s Privy Council for Canada,2021-10-26,Q4908168-EE557C03-C106-43BD-BB81-FED13A8A0FA6
Q5214525,Dan Vandal,Dan Vandal,male,1960-04-18,11,,,Q109680060,Minister responsible for Prairies Economic Development Canada,2021-10-26,Q5214525-252C35A7-76DD-4DAA-BCC3-458296E588CF
Q5214525,Dan Vandal,Dan Vandal,male,1960-04-18,11,https://pm.gc.ca/en/cabinet,2021-07-30,Q6866270,Minister of Northern Affairs,2019-11-20,Q5214525-E5E11B8C-EC26-4879-937C-3BA77D8B3A6D
Q5703595,Helena Jaczek,Helena Jaczek,female,1950-11-05,11,https://pm.gc.ca/en/cabinet,2021-11-10,Q109509932,Minister responsible for the Federal Economic Development Agency for Southern Ontario,2021-10-26,Q5703595-9C07A689-AE9D-4C40-9AE8-BA5F0B968804
Q67442310,Anita Anand,Anita Anand,female,1967-01-01,9,,,Q3315114,Minister of National Defence,2021-10-26,Q67442310-d629071a-4a33-74f1-7632-a0f77daaca8a
Q6757065,Marci Ien,Marci Ien,female,1969-07-29,11,https://pm.gc.ca/en/cabinet,2021-11-10,Q6866468,Minister for Women and Gender Equality and Youth,2021-10-26,Q6757065-40C61AEC-3A58-4F2F-8700-9D6AB543523E
Q7440780,Seamus O’Regan Jr.,Seamus O'Regan,male,1971-01-18,11,https://pm.gc.ca/en/cabinet,2021-10-28,Q104842279,Minister of Labour,2021-10-26,Q7440780-e5e2ac8f-4dcb-3e1a-3f2d-0f861df9aa93
